  2010.3750;  3471; 0;000
  2010.4583;  3458; 0;000
  2010.5417;  3451; 0;000
  2010.6250;  3483; 0;000
  2010.7083;  3485; 0;000
  2010.7917;  3504; 0;000
  2010.8750;  3547; 0;000
  2010.9583;  3743; 0;000
  2011.0417;  3552; 0;000
  2011.1250;  3530; 0;000
  2011.2083;  3704; 0;000
  2011.2917;  3522; 0;000
  2011.3750;  3490; 0;000
  2011.4583;  3502; 0;000
  2011.5417;  3506; 0;000
  2011.6250;  3492; 0;000
  2011.7083;  3501; 0;000
  2011.7917;  3506; 0;000
  2011.8750;  3575; 0;000
  2011.9583;  3414; 0;000
  2012.0417;  3599; 0;000
  2012.1250;  3521; 0;000
  2012.2083;  3643; 0;000
  2012.2917;  3589; 0;000
  2012.3750;  3453; 0;000
  2012.4583;  3502; 0;000
  2012.5417;  3508; 0;000
  2012.6250;  3516; 0;000
  2012.7083;  3464; 0;000
  2012.7917;  3536; 0;000
  2012.8750;  3648; 0;000
  2012.9583;  3763; 0;000
  2013.0417;  3494; 0;000
  2013.1250;  3433; 0;000
  2013.2083;  3455; 0;000
  2013.2917;  3432; 0;000
  2013.3750;  3435; 0;000
  2013.4583;  3482; 0;000
  2013.5417;  3484; 0;000
  2013.6250;  3514; 0;000
  2013.7083;  3584; 0;000
  2013.7917;  3465; 0;000
  2013.8750;  3484; 0;000
  2013.9583;  3401; 0;000
  2014.0417;  3498; 0;000
  2014.1250;  3555; 0;000
  2014.2083;  3566; 0;000
  2014.2917;  3533; 0;000
  2014.3750;  3533; 0;000
  2014.4583;  3487; 0;000
  2014.5417;  3531; 0;000
  2014.6250;  3527; 0;000
  2014.7083;  3568; 0;000
  2014.7917;  3676; 0;000
  2014.8750;  3602; 0;000
  2014.9583;  3761; 0;000
  2015.0417;  3586; 0;000
  2015.1250;  3616; 0;000
  2015.2083;  3535; 0;000
  2015.2917;  3492; 0;000
  2015.3750;  3504; 0;000
  2015.4583;  3516; 0;000
  2015.5417;  3575; 0;000
  2015.6250;  3559; 0;000
  2015.7083;  3575; 0;000
  2015.7917;  3618; 0;000
  2015.8750;  3581; 0;000
  2015.9583;  3817; 0;000
  2016.0417;  3757; 0;000
  2016.1250;  3639; 0;000
  2016.2083;  3742; 0;000
  2016.2917;  3490; 0;000
  2016.3750;  3464; 0;000
  2016.4583;  3483; 0;000
  2016.5417;  3475; 0;000
  2016.6250;  3507; 0;000
  2016.7083;  3478; 0;000
  2016.7917;  3682; 0;000
  2016.8750;  3773; 0;000
  2016.9583;  3558; 0;000
  2017.0417;  3653; 0;000
  2017.1250;  3721; 0;000
  2017.2083;  3643; 0;000
  2017.2917;  3622; 0;000
  2017.3750;  3504; 0;000
  2017.4583;  3533; 0;000
  2017.5417;  3493; 0;000
  2017.6250;  3542; 0;000
  2017.7083;  3533; 0;000
  2017.7917;  3476; 0;000
  2017.8750;  3687; 0;000
  2017.9583;  3488; 0;000
  2018.0417;  3690; 0;000
